date,family,sales,onpromotion
2015-07-18,CLEANING,903.0,1
2015-07-18,DAIRY,1065.0,0
2015-07-18,DELI,308.529,1
2015-07-18,EGGS,210.0,1
2015-07-18,FROZEN FOODS,180.0,0
2015-07-18,GROCERY I,3936.0,6
2015-07-18,GROCERY II,70.0,0
2015-07-18,HARDWARE,1.0,0
2015-07-18,HOME AND KITCHEN I,27.0,0
2015-07-18,HOME AND KITCHEN II,12.0,0
2015-07-18,HOME APPLIANCES,0.0,0
2015-07-18,HOME CARE,259.0,0
2015-07-18,LADIESWEAR,35.0,0
2015-07-18,LAWN AND GARDEN,21.0,0
2015-07-18,LINGERIE,15.0,0
2015-07-18,"LIQUOR,WINE,BEER",174.0,0
2015-07-18,MAGAZINES,6.0,0
2015-07-18,MEATS,432.911,1
2015-07-18,PERSONAL CARE,334.0,0
2015-07-18,PET SUPPLIES,5.0,0
2015-07-18,PLAYERS AND ELECTRONICS,8.0,0
2015-07-18,POULTRY,583.265,1
2015-07-18,PREPARED FOODS,164.514,0
2015-07-18,PRODUCE,2924.5240000000003,0
2015-07-18,SCHOOL AND OFFICE SUPPLIES,3.0,0
2015-07-18,SEAFOOD,53.235,0
2015-07-19,AUTOMOTIVE,13.0,0
2015-07-19,BABY CARE,0.0,0
2015-07-19,BEAUTY,11.0,0
2015-07-19,BEVERAGES,3804.0,3
2015-07-19,BOOKS,0.0,0
2015-07-19,BREAD/BAKERY,768.0,1
2015-07-19,CELEBRATION,4.0,0
2015-07-19,CLEANING,1100.0,1
2015-07-19,DAIRY,1150.0,3
2015-07-19,DELI,331.523,1
2015-07-19,EGGS,239.0,0
2015-07-19,FROZEN FOODS,175.0,0
2015-07-19,GROCERY I,4538.0,14
2015-07-19,GROCERY II,48.0,0
2015-07-19,HARDWARE,0.0,0
2015-07-19,HOME AND KITCHEN I,34.0,0
2015-07-19,HOME AND KITCHEN II,11.0,0
2015-07-19,HOME APPLIANCES,0.0,0
2015-07-19,HOME CARE,359.0,0
2015-07-19,LADIESWEAR,59.0,0
2015-07-19,LAWN AND GARDEN,6.0,0
2015-07-19,LINGERIE,18.0,0
2015-07-19,"LIQUOR,WINE,BEER",0.0,0
2015-07-19,MAGAZINES,6.0,0
2015-07-19,MEATS,403.579,2
2015-07-19,PERSONAL CARE,372.0,0
2015-07-19,PET SUPPLIES,6.0,0
2015-07-19,PLAYERS AND ELECTRONICS,11.0,0
2015-07-19,POULTRY,704.205,0
2015-07-19,PREPARED FOODS,154.41501,0
2015-07-19,PRODUCE,3208.367,0
2015-07-19,SCHOOL AND OFFICE SUPPLIES,1.0,0
2015-07-19,SEAFOOD,45.191,0
2015-07-20,AUTOMOTIVE,5.0,0
2015-07-20,BABY CARE,0.0,0
2015-07-20,BEAUTY,2.0,0
2015-07-20,BEVERAGES,2727.0,9
2015-07-20,BOOKS,0.0,0
2015-07-20,BREAD/BAKERY,701.0,2
2015-07-20,CELEBRATION,5.0,0
2015-07-20,CLEANING,894.0,1
2015-07-20,DAIRY,884.0,1
2015-07-20,DELI,268.508,1
2015-07-20,EGGS,187.0,0
2015-07-20,FROZEN FOODS,98.0,0
2015-07-20,GROCERY I,3569.0,12
2015-07-20,GROCERY II,37.0,0
2015-07-20,HARDWARE,1.0,0
2015-07-20,HOME AND KITCHEN I,6.0,0
2015-07-20,HOME AND KITCHEN II,11.0,0
2015-07-20,HOME APPLIANCES,0.0,0
2015-07-20,HOME CARE,250.0,0
2015-07-20,LADIESWEAR,24.0,0
2015-07-20,LAWN AND GARDEN,5.0,0
2015-07-20,LINGERIE,10.0,0
2015-07-20,"LIQUOR,WINE,BEER",49.0,0
2015-07-20,MAGAZINES,2.0,0
2015-07-20,MEATS,486.075,1
2015-07-20,PERSONAL CARE,284.0,0
2015-07-20,PET SUPPLIES,4.0,0
2015-07-20,PLAYERS AND ELECTRONICS,6.0,0
2015-07-20,POULTRY,408.467,0
2015-07-20,PREPARED FOODS,89.346,0
2015-07-20,PRODUCE,2429.5879999999997,0
2015-07-20,SCHOOL AND OFFICE SUPPLIES,1.0,0
2015-07-20,SEAFOOD,27.393,0
2015-07-21,AUTOMOTIVE,6.0,0
2015-07-21,BABY CARE,0.0,0
2015-07-21,BEAUTY,3.0,0
2015-07-21,BEVERAGES,2894.0,8
2015-07-21,BOOKS,0.0,0
2015-07-21,BREAD/BAKERY,627.0,1
2015-07-21,CELEBRATION,5.0,0
2015-07-21,CLEANING,836.0,1
2015-07-21,DAIRY,850.0,1
2015-07-21,DELI,269.81,0
2015-07-21,EGGS,155.0,0
2015-07-21,FROZEN FOODS,111.0,0
2015-07-21,GROCERY I,3318.0,13
2015-07-21,GROCERY II,44.0,0
2015-07-21,HARDWARE,2.0,0
2015-07-21,HOME AND KITCHEN I,17.0,1
2015-07-21,HOME AND KITCHEN II,16.0,0
2015-07-21,HOME APPLIANCES,0.0,0
2015-07-21,HOME CARE,233.0,0
2015-07-21,LADIESWEAR,29.0,0
2015-07-21,LAWN AND GARDEN,3.0,0
2015-07-21,LINGERIE,17.0,0
2015-07-21,"LIQUOR,WINE,BEER",64.0,0
2015-07-21,MAGAZINES,8.0,0
2015-07-21,MEATS,340.904,1
2015-07-21,PERSONAL CARE,195.0,0
2015-07-21,PET SUPPLIES,5.0,0
2015-07-21,PLAYERS AND ELECTRONICS,5.0,0
2015-07-21,POULTRY,448.62698,0
2015-07-21,PREPARED FOODS,103.74799999999999,0
2015-07-21,PRODUCE,2191.6820000000002,0
2015-07-21,SCHOOL AND OFFICE SUPPLIES,2.0,0
2015-07-21,SEAFOOD,22.549,0
2015-07-22,AUTOMOTIVE,2.0,0
2015-07-22,BABY CARE,0.0,0
2015-07-22,BEAUTY,4.0,0
2015-07-22,BEVERAGES,2442.0,8
2015-07-22,BOOKS,0.0,0
2015-07-22,BREAD/BAKERY,656.28,2
2015-07-22,CELEBRATION,17.0,0
2015-07-22,CLEANING,911.0,0
2015-07-22,DAIRY,824.0,2
2015-07-22,DELI,231.423,1
2015-07-22,EGGS,188.0,0
2015-07-22,FROZEN FOODS,120.0,1
2015-07-22,GROCERY I,3599.0,13
2015-07-22,GROCERY II,30.0,0
2015-07-22,HARDWARE,1.0,0
2015-07-22,HOME AND KITCHEN I,20.0,0
2015-07-22,HOME AND KITCHEN II,24.0,0
2015-07-22,HOME APPLIANCES,0.0,0
2015-07-22,HOME CARE,288.0,0
2015-07-22,LADIESWEAR,26.0,0
2015-07-22,LAWN AND GARDEN,15.0,2
2015-07-22,LINGERIE,7.0,0
2015-07-22,"LIQUOR,WINE,BEER",68.0,0
2015-07-22,MAGAZINES,2.0,0
2015-07-22,MEATS,434.985,2
2015-07-22,PERSONAL CARE,220.0,0
2015-07-22,PET SUPPLIES,12.0,0
2015-07-22,PLAYERS AND ELECTRONICS,7.0,0
2015-07-22,POULTRY,534.646,0
2015-07-22,PREPARED FOODS,164.736,0
2015-07-22,PRODUCE,3446.4829999999997,185
2015-07-22,SCHOOL AND OFFICE SUPPLIES,0.0,0
2015-07-22,SEAFOOD,35.389,0
2015-07-23,AUTOMOTIVE,1.0,0
2015-07-23,BABY CARE,0.0,0
2015-07-23,BEAUTY,0.0,0
2015-07-23,BEVERAGES,2155.0,10
2015-07-23,BOOKS,0.0,0
2015-07-23,BREAD/BAKERY,549.0,1
2015-07-23,CELEBRATION,15.0,0
2015-07-23,CLEANING,807.0,1
2015-07-23,DAIRY,611.0,1
2015-07-23,DELI,234.986,1
2015-07-23,EGGS,130.0,0
2015-07-23,FROZEN FOODS,124.169,0
2015-07-23,GROCERY I,2962.0,10
2015-07-23,GROCERY II,31.0,0
2015-07-23,HARDWARE,1.0,0
2015-07-23,HOME AND KITCHEN I,41.0,0
2015-07-23,HOME AND KITCHEN II,18.0,0
2015-07-23,HOME APPLIANCES,0.0,0
2015-07-23,HOME CARE,235.0,0
2015-07-23,LADIESWEAR,15.0,0
2015-07-23,LAWN AND GARDEN,1.0,0
2015-07-23,LINGERIE,12.0,0
2015-07-23,"LIQUOR,WINE,BEER",48.0,0
2015-07-23,MAGAZINES,0.0,0
2015-07-23,MEATS,385.608,1
2015-07-23,PERSONAL CARE,189.0,0
2015-07-23,PET SUPPLIES,6.0,0
2015-07-23,PLAYERS AND ELECTRONICS,11.0,0
2015-07-23,POULTRY,435.355,0
2015-07-23,PREPARED FOODS,133.69899999999998,0
2015-07-23,PRODUCE,1891.2910000000002,2
2015-07-23,SCHOOL AND OFFICE SUPPLIES,0.0,0
2015-07-23,SEAFOOD,31.425,0
2015-07-24,AUTOMOTIVE,7.0,0
2015-07-24,BABY CARE,0.0,0
2015-07-24,BEAUTY,1.0,0
2015-07-24,BEVERAGES,2749.0,8
2015-07-24,BOOKS,0.0,0
2015-07-24,BREAD/BAKERY,599.0,2
2015-07-24,CELEBRATION,14.0,1
2015-07-24,CLEANING,844.0,1
2015-07-24,DAIRY,860.0,1
2015-07-24,DELI,270.495,62
2015-07-24,EGGS,177.0,28
2015-07-24,FROZEN FOODS,210.0,0
2015-07-24,GROCERY I,3377.0,15
2015-07-24,GROCERY II,45.0,0
2015-07-24,HARDWARE,0.0,0
2015-07-24,HOME AND KITCHEN I,18.0,1
2015-07-24,HOME AND KITCHEN II,20.0,0
2015-07-24,HOME APPLIANCES,0.0,0
2015-07-24,HOME CARE,259.0,0
2015-07-24,LADIESWEAR,34.0,0
2015-07-24,LAWN AND GARDEN,5.0,0
2015-07-24,LINGERIE,7.0,0
2015-07-24,"LIQUOR,WINE,BEER",122.0,3
2015-07-24,MAGAZINES,2.0,0
2015-07-24,MEATS,658.8639999999999,48
2015-07-24,PERSONAL CARE,192.0,0
2015-07-24,PET SUPPLIES,10.0,0
2015-07-24,PLAYERS AND ELECTRONICS,11.0,0
2015-07-24,POULTRY,628.3430000000001,40
2015-07-24,PREPARED FOODS,129.111,1
2015-07-24,PRODUCE,2235.158,0
2015-07-24,SCHOOL AND OFFICE SUPPLIES,1.0,0
2015-07-24,SEAFOOD,42.66,6
2015-07-25,AUTOMOTIVE,6.0,0
2015-07-25,BABY CARE,0.0,0
2015-07-25,BEAUTY,2.0,0
2015-07-25,BEVERAGES,3389.0,11
2015-07-25,BOOKS,0.0,0
2015-07-25,BREAD/BAKERY,757.0,2
2015-07-25,CELEBRATION,22.0,0
2015-07-25,CLEANING,933.0,0
2015-07-25,DAIRY,1049.0,3
2015-07-25,DELI,279.824,6
2015-07-25,EGGS,180.0,2
2015-07-25,FROZEN FOODS,182.0,0
2015-07-25,GROCERY I,3979.0,15
2015-07-25,GROCERY II,64.0,0
2015-07-25,HARDWARE,1.0,0
2015-07-25,HOME AND KITCHEN I,19.0,0
2015-07-25,HOME AND KITCHEN II,16.0,0
2015-07-25,HOME APPLIANCES,0.0,0
2015-07-25,HOME CARE,313.0,0
2015-07-25,LADIESWEAR,38.0,0
2015-07-25,LAWN AND GARDEN,9.0,0
2015-07-25,LINGERIE,9.0,0
2015-07-25,"LIQUOR,WINE,BEER",215.0,0
2015-07-25,MAGAZINES,0.0,0
2015-07-25,MEATS,424.901,0
2015-07-25,PERSONAL CARE,277.0,0
2015-07-25,PET SUPPLIES,11.0,0
2015-07-25,PLAYERS AND ELECTRONICS,8.0,0
2015-07-25,POULTRY,508.103,0
2015-07-25,PREPARED FOODS,180.89099,0
2015-07-25,PRODUCE,2684.6040000000003,0
2015-07-25,SCHOOL AND OFFICE SUPPLIES,0.0,0
2015-07-25,SEAFOOD,44.983999999999995,0
2015-07-26,AUTOMOTIVE,7.0,0
2015-07-26,BABY CARE,0.0,0
2015-07-26,BEAUTY,1.0,0
2015-07-26,BEVERAGES,3460.0,7
2015-07-26,BOOKS,0.0,0
2015-07-26,BREAD/BAKERY,735.0,2
2015-07-26,CELEBRATION,28.0,0
2015-07-26,CLEANING,982.0,1
2015-07-26,DAIRY,1027.0,2
2015-07-26,DELI,253.408,1
2015-07-26,EGGS,230.0,0
2015-07-26,FROZEN FOODS,149.0,0
2015-07-26,GROCERY I,3804.0,14
2015-07-26,GROCERY II,44.0,0
2015-07-26,HARDWARE,3.0,0
2015-07-26,HOME AND KITCHEN I,17.0,0
2015-07-26,HOME AND KITCHEN II,22.0,0
2015-07-26,HOME APPLIANCES,0.0,0
2015-07-26,HOME CARE,355.0,0
2015-07-26,LADIESWEAR,33.0,0
2015-07-26,LAWN AND GARDEN,9.0,0
2015-07-26,LINGERIE,13.0,0
2015-07-26,"LIQUOR,WINE,BEER",0.0,0
2015-07-26,MAGAZINES,0.0,0
2015-07-26,MEATS,347.523,2
2015-07-26,PERSONAL CARE,288.0,0
2015-07-26,PET SUPPLIES,7.0,0
2015-07-26,PLAYERS AND ELECTRONICS,19.0,0
2015-07-26,POULTRY,524.744,0
2015-07-26,PREPARED FOODS,145.795,0
2015-07-26,PRODUCE,3055.82,0
2015-07-26,SCHOOL AND OFFICE SUPPLIES,1.0,0
2015-07-26,SEAFOOD,45.321000000000005,0
2015-07-27,AUTOMOTIVE,3.0,0
2015-07-27,BABY CARE,0.0,0
2015-07-27,BEAUTY,1.0,0
2015-07-27,BEVERAGES,2616.0,10
2015-07-27,BOOKS,0.0,0
2015-07-27,BREAD/BAKERY,557.0,2
2015-07-27,CELEBRATION,11.0,0
2015-07-27,CLEANING,807.0,2
2015-07-27,DAIRY,805.0,1
2015-07-27,DELI,240.085,0
2015-07-27,EGGS,162.0,1
2015-07-27,FROZEN FOODS,115.0,1
2015-07-27,GROCERY I,3236.0,15
2015-07-27,GROCERY II,37.0,0
2015-07-27,HARDWARE,0.0,0
2015-07-27,HOME AND KITCHEN I,21.0,0
2015-07-27,HOME AND KITCHEN II,11.0,0
2015-07-27,HOME APPLIANCES,0.0,0
2015-07-27,HOME CARE,270.0,0
2015-07-27,LADIESWEAR,27.0,0
2015-07-27,LAWN AND GARDEN,9.0,0
2015-07-27,LINGERIE,6.0,0
2015-07-27,"LIQUOR,WINE,BEER",42.0,0
2015-07-27,MAGAZINES,2.0,0
2015-07-27,MEATS,365.35900000000004,1
2015-07-27,PERSONAL CARE,235.0,0
2015-07-27,PET SUPPLIES,6.0,0
2015-07-27,PLAYERS AND ELECTRONICS,7.0,0
2015-07-27,POULTRY,447.20099999999996,0
2015-07-27,PREPARED FOODS,111.913,0
2015-07-27,PRODUCE,2181.553,0
2015-07-27,SCHOOL AND OFFICE SUPPLIES,2.0,0
2015-07-27,SEAFOOD,29.105,0
2015-07-28,AUTOMOTIVE,2.0,0
2015-07-28,BABY CARE,0.0,0
2015-07-28,BEAUTY,5.0,0
2015-07-28,BEVERAGES,2111.0,10
2015-07-28,BOOKS,0.0,0
2015-07-28,BREAD/BAKERY,630.0,2
2015-07-28,CELEBRATION,4.0,0
2015-07-28,CLEANING,729.0,2
2015-07-28,DAIRY,786.0,1
2015-07-28,DELI,163.567,0
2015-07-28,EGGS,139.0,0
2015-07-28,FROZEN FOODS,119.49600000000001,0
2015-07-28,GROCERY I,2817.0,13
2015-07-28,GROCERY II,35.0,0
2015-07-28,HARDWARE,0.0,0
2015-07-28,HOME AND KITCHEN I,9.0,1
2015-07-28,HOME AND KITCHEN II,25.0,0
2015-07-28,HOME APPLIANCES,0.0,0
2015-07-28,HOME CARE,244.0,0
2015-07-28,LADIESWEAR,28.0,0
2015-07-28,LAWN AND GARDEN,0.0,0
2015-07-28,LINGERIE,6.0,0
2015-07-28,"LIQUOR,WINE,BEER",204.0,0
2015-07-28,MAGAZINES,0.0,0
2015-07-28,MEATS,448.365,1
2015-07-28,PERSONAL CARE,220.0,0
2015-07-28,PET SUPPLIES,2.0,0
2015-07-28,PLAYERS AND ELECTRONICS,14.0,0
2015-07-28,POULTRY,404.634,0
2015-07-28,PREPARED FOODS,74.093,0
2015-07-28,PRODUCE,2094.875,1
2015-07-28,SCHOOL AND OFFICE SUPPLIES,0.0,0
2015-07-28,SEAFOOD,38.865,0
2015-07-29,AUTOMOTIVE,8.0,0
2015-07-29,BABY CARE,0.0,0
2015-07-29,BEAUTY,3.0,0
2015-07-29,BEVERAGES,2650.0,8
2015-07-29,BOOKS,0.0,0
2015-07-29,BREAD/BAKERY,680.0,2
2015-07-29,CELEBRATION,8.0,0
2015-07-29,CLEANING,758.0,0
2015-07-29,DAIRY,829.0,1
2015-07-29,DELI,197.262,1
2015-07-29,EGGS,181.0,0
2015-07-29,FROZEN FOODS,92.0,1
2015-07-29,GROCERY I,3376.0,15
2015-07-29,GROCERY II,28.0,0
2015-07-29,HARDWARE,0.0,0
2015-07-29,HOME AND KITCHEN I,11.0,1
2015-07-29,HOME AND KITCHEN II,12.0,0
2015-07-29,HOME APPLIANCES,0.0,0
2015-07-29,HOME CARE,245.0,0
2015-07-29,LADIESWEAR,23.0,0
2015-07-29,LAWN AND GARDEN,8.0,2
2015-07-29,LINGERIE,4.0,0
2015-07-29,"LIQUOR,WINE,BEER",62.0,0
2015-07-29,MAGAZINES,0.0,0
2015-07-29,MEATS,423.33099999999996,2
2015-07-29,PERSONAL CARE,234.0,0
2015-07-29,PET SUPPLIES,10.0,0
2015-07-29,PLAYERS AND ELECTRONICS,9.0,0
2015-07-29,POULTRY,449.79,0
2015-07-29,PREPARED FOODS,82.03399999999999,0
2015-07-29,PRODUCE,3321.781,187
2015-07-29,SCHOOL AND OFFICE SUPPLIES,3.0,0
2015-07-29,SEAFOOD,31.825,0
2015-07-30,AUTOMOTIVE,5.0,0
2015-07-30,BABY CARE,0.0,0
2015-07-30,BEAUTY,3.0,0
2015-07-30,BEVERAGES,1982.0,10
2015-07-30,BOOKS,0.0,0
2015-07-30,BREAD/BAKERY,525.0,1
2015-07-30,CELEBRATION,20.0,1
2015-07-30,CLEANING,796.0,0
2015-07-30,DAIRY,636.0,4
2015-07-30,DELI,202.57299999999998,1
2015-07-30,EGGS,123.0,0
2015-07-30,FROZEN FOODS,122.772,0
2015-07-30,GROCERY I,2918.0,13
2015-07-30,GROCERY II,37.0,0
2015-07-30,HARDWARE,1.0,0
2015-07-30,HOME AND KITCHEN I,8.0,0
2015-07-30,HOME AND KITCHEN II,7.0,0
2015-07-30,HOME APPLIANCES,0.0,0
2015-07-30,HOME CARE,219.0,0
2015-07-30,LADIESWEAR,28.0,0
2015-07-30,LAWN AND GARDEN,7.0,0
2015-07-30,LINGERIE,12.0,0
2015-07-30,"LIQUOR,WINE,BEER",68.0,0
2015-07-30,MAGAZINES,0.0,0
2015-07-30,MEATS,403.53,3
2015-07-30,PERSONAL CARE,247.0,0
2015-07-30,PET SUPPLIES,6.0,0
2015-07-30,PLAYERS AND ELECTRONICS,11.0,0
2015-07-30,POULTRY,321.68,0
2015-07-30,PREPARED FOODS,95.994,0
2015-07-30,PRODUCE,1697.556,2
2015-07-30,SCHOOL AND OFFICE SUPPLIES,0.0,0
2015-07-30,SEAFOOD,35.038000000000004,0
2015-07-31,AUTOMOTIVE,2.0,0
2015-07-31,BABY CARE,0.0,0
2015-07-31,BEAUTY,2.0,0
2015-07-31,BEVERAGES,2509.0,8
2015-07-31,BOOKS,0.0,0
2015-07-31,BREAD/BAKERY,640.811,1
2015-07-31,CELEBRATION,18.0,0
2015-07-31,CLEANING,957.0,1
2015-07-31,DAIRY,823.0,3
2015-07-31,DELI,257.269,58
2015-07-31,EGGS,172.0,27
2015-07-31,FROZEN FOODS,195.755,2
2015-07-31,GROCERY I,3381.0,9
2015-07-31,GROCERY II,35.0,0
2015-07-31,HARDWARE,1.0,0
2015-07-31,HOME AND KITCHEN I,19.0,0
2015-07-31,HOME AND KITCHEN II,18.0,0
2015-07-31,HOME APPLIANCES,0.0,0
2015-07-31,HOME CARE,215.0,1
2015-07-31,LADIESWEAR,28.0,0
2015-07-31,LAWN AND GARDEN,6.0,0
2015-07-31,LINGERIE,4.0,0
2015-07-31,"LIQUOR,WINE,BEER",112.0,3
2015-07-31,MAGAZINES,0.0,0
2015-07-31,MEATS,553.612,48
2015-07-31,PERSONAL CARE,215.0,0
2015-07-31,PET SUPPLIES,7.0,0
2015-07-31,PLAYERS AND ELECTRONICS,12.0,0
2015-07-31,POULTRY,588.939,38
2015-07-31,PREPARED FOODS,124.369,1
2015-07-31,PRODUCE,2161.681,0
2015-07-31,SCHOOL AND OFFICE SUPPLIES,2.0,0
2015-07-31,SEAFOOD,41.075,6
2015-08-01,AUTOMOTIVE,7.0,0
2015-08-01,BABY CARE,0.0,0
2015-08-01,BEAUTY,7.0,0
2015-08-01,BEVERAGES,3588.0,3
2015-08-01,BOOKS,0.0,0
2015-08-01,BREAD/BAKERY,798.535,2
2015-08-01,CELEBRATION,15.0,0
2015-08-01,CLEANING,1334.0,0
2015-08-01,DAIRY,1147.0,2
2015-08-01,DELI,357.954,2
2015-08-01,EGGS,254.0,0
2015-08-01,FROZEN FOODS,213.0,0
2015-08-01,GROCERY I,4508.0,5
2015-08-01,GROCERY II,53.0,0
2015-08-01,HARDWARE,3.0,0
2015-08-01,HOME AND KITCHEN I,32.0,1
2015-08-01,HOME AND KITCHEN II,18.0,0
2015-08-01,HOME APPLIANCES,0.0,0
2015-08-01,HOME CARE,402.0,0
2015-08-01,LADIESWEAR,35.0,0
2015-08-01,LAWN AND GARDEN,9.0,0
2015-08-01,LINGERIE,8.0,0
2015-08-01,"LIQUOR,WINE,BEER",227.0,0
2015-08-01,MAGAZINES,0.0,0
2015-08-01,MEATS,409.334,4
2015-08-01,PERSONAL CARE,406.0,0
2015-08-01,PET SUPPLIES,20.0,0
2015-08-01,PLAYERS AND ELECTRONICS,18.0,0
2015-08-01,POULTRY,596.538,0
2015-08-01,PREPARED FOODS,162.291,0
2015-08-01,PRODUCE,2874.8281,0
2015-08-01,SCHOOL AND OFFICE SUPPLIES,0.0,0
2015-08-01,SEAFOOD,39.736,0
2015-08-02,AUTOMOTIVE,2.0,0
2015-08-02,BABY CARE,0.0,0
2015-08-02,BEAUTY,6.0,0
2015-08-02,BEVERAGES,3973.0,4
2015-08-02,BOOKS,0.0,0
2015-08-02,BREAD/BAKERY,759.0,2
2015-08-02,CELEBRATION,15.0,0
2015-08-02,CLEANING,1229.0,0
2015-08-02,DAIRY,1139.0,4
2015-08-02,DELI,367.88699999999994,0
2015-08-02,EGGS,231.0,0
2015-08-02,FROZEN FOODS,209.0,1
2015-08-02,GROCERY I,4866.0,9
2015-08-02,GROCERY II,40.0,0
2015-08-02,HARDWARE,2.0,0
2015-08-02,HOME AND KITCHEN I,16.0,0
2015-08-02,HOME AND KITCHEN II,27.0,0
2015-08-02,HOME APPLIANCES,0.0,0
2015-08-02,HOME CARE,422.0,1
2015-08-02,LADIESWEAR,48.0,0
2015-08-02,LAWN AND GARDEN,6.0,0
2015-08-02,LINGERIE,6.0,0
2015-08-02,"LIQUOR,WINE,BEER",0.0,0
2015-08-02,MAGAZINES,0.0,0
2015-08-02,MEATS,451.686,3
2015-08-02,PERSONAL CARE,431.0,0
2015-08-02,PET SUPPLIES,9.0,0
2015-08-02,PLAYERS AND ELECTRONICS,22.0,0
2015-08-02,POULTRY,605.748,0
2015-08-02,PREPARED FOODS,165.609,0
2015-08-02,PRODUCE,3257.583,1
2015-08-02,SCHOOL AND OFFICE SUPPLIES,0.0,0
2015-08-02,SEAFOOD,51.131,0
2015-08-03,AUTOMOTIVE,7.0,0
2015-08-03,BABY CARE,0.0,0
2015-08-03,BEAUTY,3.0,0
2015-08-03,BEVERAGES,2814.0,3
2015-08-03,BOOKS,0.0,0
2015-08-03,BREAD/BAKERY,632.0,3
2015-08-03,CELEBRATION,6.0,0
2015-08-03,CLEANING,1179.0,3
2015-08-03,DAIRY,974.0,0
2015-08-03,DELI,329.19800000000004,1
2015-08-03,EGGS,161.0,1
2015-08-03,FROZEN FOODS,104.0,0
2015-08-03,GROCERY I,3958.0,11
2015-08-03,GROCERY II,55.0,0
2015-08-03,HARDWARE,1.0,0
2015-08-03,HOME AND KITCHEN I,7.0,0
2015-08-03,HOME AND KITCHEN II,8.0,0
2015-08-03,HOME APPLIANCES,0.0,0
2015-08-03,HOME CARE,333.0,0
2015-08-03,LADIESWEAR,20.0,0
2015-08-03,LAWN AND GARDEN,1.0,0
2015-08-03,LINGERIE,9.0,0
2015-08-03,"LIQUOR,WINE,BEER",48.0,0
2015-08-03,MAGAZINES,0.0,0
2015-08-03,MEATS,323.524,3
2015-08-03,PERSONAL CARE,309.0,0
2015-08-03,PET SUPPLIES,6.0,0
2015-08-03,PLAYERS AND ELECTRONICS,6.0,0
2015-08-03,POULTRY,433.031,1
2015-08-03,PREPARED FOODS,82.0,0
2015-08-03,PRODUCE,2637.0809999999997,0
2015-08-03,SCHOOL AND OFFICE SUPPLIES,0.0,0
2015-08-03,SEAFOOD,42.793,0
2015-08-04,AUTOMOTIVE,7.0,0
2015-08-04,BABY CARE,0.0,0
2015-08-04,BEAUTY,7.0,0
2015-08-04,BEVERAGES,2782.0,3
2015-08-04,BOOKS,0.0,0
2015-08-04,BREAD/BAKERY,624.0,1
2015-08-04,CELEBRATION,13.0,0
2015-08-04,CLEANING,1040.0,0
2015-08-04,DAIRY,819.0,2
2015-08-04,DELI,271.618,0
2015-08-04,EGGS,162.0,0
2015-08-04,FROZEN FOODS,98.0,2
2015-08-04,GROCERY I,3594.0,10
2015-08-04,GROCERY II,47.0,0
2015-08-04,HARDWARE,4.0,0
2015-08-04,HOME AND KITCHEN I,13.0,0
2015-08-04,HOME AND KITCHEN II,8.0,0
2015-08-04,HOME APPLIANCES,0.0,0
2015-08-04,HOME CARE,285.0,0
2015-08-04,LADIESWEAR,24.0,0
2015-08-04,LAWN AND GARDEN,6.0,0
2015-08-04,LINGERIE,6.0,0
2015-08-04,"LIQUOR,WINE,BEER",46.0,0
2015-08-04,MAGAZINES,0.0,0
2015-08-04,MEATS,500.851,3
2015-08-04,PERSONAL CARE,338.0,0
2015-08-04,PET SUPPLIES,5.0,0
2015-08-04,PLAYERS AND ELECTRONICS,16.0,0
2015-08-04,POULTRY,479.914,0
2015-08-04,PREPARED FOODS,53.0,0
2015-08-04,PRODUCE,2136.534,0
2015-08-04,SCHOOL AND OFFICE SUPPLIES,0.0,0
2015-08-04,SEAFOOD,36.751999999999995,0
2015-08-05,AUTOMOTIVE,2.0,0
2015-08-05,BABY CARE,0.0,0
2015-08-05,BEAUTY,7.0,0
2015-08-05,BEVERAGES,2718.0,6
2015-08-05,BOOKS,0.0,0
2015-08-05,BREAD/BAKERY,588.0,1
2015-08-05,CELEBRATION,8.0,0
2015-08-05,CLEANING,1042.0,2
2015-08-05,DAIRY,761.0,3
2015-08-05,DELI,283.087,0
2015-08-05,EGGS,175.0,0
2015-08-05,FROZEN FOODS,147.0,2
2015-08-05,GROCERY I,3703.0,9
2015-08-05,GROCERY II,27.0,0
2015-08-05,HARDWARE,0.0,0
2015-08-05,HOME AND KITCHEN I,93.0,0
2015-08-05,HOME AND KITCHEN II,26.0,0
2015-08-05,HOME APPLIANCES,0.0,0
2015-08-05,HOME CARE,288.0,1
2015-08-05,LADIESWEAR,19.0,0
2015-08-05,LAWN AND GARDEN,12.0,2
2015-08-05,LINGERIE,7.0,0
2015-08-05,"LIQUOR,WINE,BEER",69.0,0
2015-08-05,MAGAZINES,0.0,0
2015-08-05,MEATS,517.797,4
2015-08-05,PERSONAL CARE,312.0,0
2015-08-05,PET SUPPLIES,6.0,0
2015-08-05,PLAYERS AND ELECTRONICS,10.0,0
2015-08-05,POULTRY,504.37698,0
2015-08-05,PREPARED FOODS,137.0,1
2015-08-05,PRODUCE,3376.6290000000004,187
2015-08-05,SCHOOL AND OFFICE SUPPLIES,0.0,0
2015-08-05,SEAFOOD,30.763,0
2015-08-06,AUTOMOTIVE,5.0,0
2015-08-06,BABY CARE,0.0,0
2015-08-06,BEAUTY,0.0,0
2015-08-06,BEVERAGES,2066.0,4
2015-08-06,BOOKS,0.0,0
